CustomerID,Recency,Frequency,Monetary,Cluster,PCA1,PCA2
13373,61,3,3312.25,0,0.09687563398065256,-0.25075308076648545
13375,89,1,778.65,0,-0.36323751071821825,-0.14550283712641876
13376,99,3,1019.76,0,-0.2089060638102478,-0.009821052640880184
13379,26,3,572.56,0,0.03744763776837224,-0.6906897171641745
13381,32,6,3639.31,0,0.49337772106570044,-0.4470581586902514
13382,281,1,222.99,1,-1.1329418036289052,1.5674407490574427
13384,31,7,4151.93,0,0.6209404824343714,-0.4159067109029631
13385,330,1,534.57,1,-1.2975006892435894,2.0249747370492432
13388,131,2,677.1,0,-0.4424871679105526,0.2472670433367109
13389,11,3,797.96,0,0.11037574589384753,-0.8163343623617786
13390,75,1,544.08,0,-0.3264535534445373,-0.2827681093816086
13391,204,1,59.8,1,-0.8513988130123586,0.8631296570910517
13394,2,8,2520.02,0,0.7042808464213229,-0.7345822899657887
13395,185,1,307.72,1,-0.7616657852592644,0.7022905284114482
13396,29,2,1360.99,0,-0.006254048208781248,-0.6452652216906638
13397,73,5,1544.13,0,0.102334933703547,-0.18726813998889888
13398,192,1,457.34,1,-0.7777844127741412,0.7723763854347482
13402,127,2,621.23,0,-0.43119355165237055,0.20854950477463371
13403,18,1,75.0,0,-0.14252464723063946,-0.8197937505973768
13404,1,2,252.49,0,0.022362891440212227,-0.9485303049942395
13405,74,3,572.451,0,-0.1452195124398067,-0.2562155098203358
13408,2,62,28117.04,3,7.24062756664666,1.342703708832054
13410,24,5,1003.06,0,0.2507592484513854,-0.6551160189148376
13411,107,1,213.55,0,-0.4714648544336242,-0.007970269238222876
13414,134,3,1390.5,0,-0.31602995070840556,0.3236486704776836
13416,44,2,712.5,0,-0.1089280083890468,-0.5386353663110233
13417,5,2,640.83,0,0.03444397898655427,-0.8948706804202538
13418,12,18,6127.43,3,1.7970199802877302,-0.3102933130788116
13419,64,1,221.06,0,-0.3073043978843871,-0.39685361574082884
13420,150,2,159.85,1,-0.5511557657171027,0.39600176552674426
13421,40,2,1851.08,0,-0.013657146185925935,-0.5236711452047869
13422,64,1,2626.3,0,-0.13820110261325427,-0.28875573334758137
13425,108,3,1624.21,0,-0.2006581322913668,0.09880937030091051
13426,1,10,3641.32,0,0.962354577185655,-0.6589105544737275
13427,19,3,582.6,0,0.06479135389103402,-0.7536000291678897
13428,10,1,218.47,0,-0.10199456826812206,-0.8857590115844383
13429,11,4,1006.8,0,0.21277548248895256,-0.7897839476410391
13430,19,2,679.45,0,-0.01611647905560651,-0.7664119222987708
13431,67,2,1269.1,0,-0.1573199124139875,-0.30543237701678055
13434,74,2,534.24,0,-0.23562297167015053,-0.27509740348917316
13435,5,7,3809.8900000000003,0,0.6958335036202171,-0.6666217473006172
13436,2,1,196.89,0,-0.07306852835555414,-0.9591420585259184
13437,14,7,3408.06,0,0.6333337076917599,-0.6032162237845292
13439,255,1,283.71,1,-1.0297322555254125,1.3348268182096312
13441,92,1,296.64,0,-0.4085420222681508,-0.14001070431267232
13447,23,3,1129.14,0,0.08799488298661576,-0.6928304758572242
13448,17,6,3539.37,0,0.5434324086246167,-0.5873244487373588
13449,24,1,291.88,0,-0.15010907345631283,-0.7557366983381191
13450,27,6,2043.7199999999998,0,0.40022487413269914,-0.5640264570180756
13451,26,5,2976.15,0,0.3818689055037817,-0.5483368107476018
13452,259,2,590.0,1,-0.9357028032060787,1.4019634872754516
13453,166,2,356.97999999999996,1,-0.5981827992379627,0.5496876806965982
13455,25,2,1058.34,0,-0.012310597092959293,-0.6950737097700472
13456,18,6,1766.72,0,0.4149987092718367,-0.6579404060987678
13458,7,14,9646.57,3,1.7125964312076556,-0.26605040128307617
13460,29,2,183.44,0,-0.08904311929795425,-0.6981874504130235
13461,39,3,1445.0,0,0.04931530512404411,-0.5338085187220986
13462,253,1,151.5,1,-1.0314166268688054,1.3107816531067389
13464,58,1,674.68,0,-0.25257966155273903,-0.4307766147893165
13466,184,1,307.9,1,-0.7578477241667931,0.6932469700465432
13467,11,2,1083.71,0,0.04274875497408039,-0.8206565871085962
13468,2,37,5704.97,3,3.471995269064309,-0.09366906504784059
13470,99,2,165.0,0,-0.35671798400513083,-0.06540083000129249
13471,1,4,2531.58,0,0.3580310367174653,-0.8117727596883914
13473,61,2,422.64,0,-0.1939988664068369,-0.3977844288590906
13474,236,1,229.59,1,-0.9612345137744192,1.1604132086474315
13475,191,4,1431.78,1,-0.4423188623493725,0.8586124316549004
13476,179,2,1238.47,1,-0.585678860731718,0.7069756102073652
13477,38,6,1454.58,0,0.31694521109116813,-0.49093584697016956
13479,201,2,300.95,1,-0.7353112650234088,0.8639772250101503
13481,46,5,1804.56,0,0.22339073988004082,-0.419958220346813
13482,232,1,184.64,1,-0.9491731537632806,1.122186443927355
13483,66,1,140.34,0,-0.3205903266615985,-0.3823780911303588
13484,241,1,313.8,1,-0.9743410581732121,1.209456070224035
13485,233,1,454.24,1,-0.9340240070102788,1.1433546329786162
13486,78,3,1122.41,0,-0.12177560643109699,-0.19529229755675812
13487,58,3,575.4,0,-0.08412568383215574,-0.4009093426153088
13488,17,13,8968.31,3,1.5391394963474108,-0.22318131880132827
13489,105,4,449.52,0,-0.18411292085788786,0.036025323159701035
13491,52,10,1215.82,0,0.5977511734528095,-0.3062849249243442
13492,136,3,1269.84,0,-0.33212390929267527,0.3363291852667693
13493,275,2,618.63,1,-0.9945764321823553,1.5480765643155296
13494,312,1,316.26000000000005,1,-1.2443519291823546,1.8522336402634345
13495,8,5,2044.8700000000001,0,0.38489145095464117,-0.7531206754941601
13496,11,2,653.33,0,0.012490370688607776,-0.8399990089144892
13497,283,2,348.05,1,-1.0440431327967301,1.608329163850509
13499,18,5,1159.11,0,0.2845629675149725,-0.7024126051578501
13500,23,3,1166.77,0,0.09064050546131795,-0.6911392835793401
13501,288,1,1340.32,1,-1.0810244140033602,1.6810180671286086
13502,17,3,292.0,0,0.05197118281954961,-0.7847636621127715
13503,71,1,216.85,0,-0.334238228834912,-0.3336812880320892
13504,64,1,295.93,0,-0.30204057235473114,-0.39348875882227496
13505,73,4,4393.63,0,0.21495547452754216,-0.0763686213813368
13506,316,2,458.52,1,-1.1618548035843974,1.9119983648875511
13507,3,4,2479.16,0,0.34673477352712806,-0.7960253578133951
13508,244,1,110.97,1,-1.0000174835555293,1.2274952947236617
13509,9,7,979.72,0,0.48163336897538744,-0.7576105218308752
13510,1,4,1791.56,0,0.3060030392758197,-0.8450312265892623
13512,261,1,251.21,1,-1.0548496430251022,1.3876760700368205
13513,127,1,205.1,0,-0.5481670613747947,0.17268292616118638
13514,74,1,152.20000000000002,0,-0.35019974288174294,-0.30943188683945094
13515,73,4,891.12,0,-0.031292709736853754,-0.23378073579036587
13516,21,3,1389.41,0,0.11390429077878278,-0.6992365459501794
13517,60,3,2128.42,0,0.01745044590298953,-0.31300919743427447
13518,86,1,659.4399999999999,0,-0.3602024954276654,-0.17801539569911992
13519,78,1,122.75,0,-0.3674918845064302,-0.27454885598795237
13520,59,6,3624.35,0,0.3895799789036937,-0.20333600369900753
13521,1,3,1093.65,0,0.16921864725412397,-0.8935617478033521
13522,30,1,125.80000000000001,0,-0.18461796375086628,-0.7088908869701314
13523,33,5,3964.88,0,0.42474491723278923,-0.44053911869120826
13524,41,5,680.1800000000001,0,0.16336687956156057,-0.5157490880803838
13525,15,2,628.78,0,-0.004457270534111914,-0.8048957590313235
13527,34,7,2287.51,0,0.4784439707448408,-0.47254376004164095
13529,79,2,307.76,0,-0.2705729507398239,-0.24001777680004777
13531,205,2,483.8,1,-0.7376773994363163,0.9084015824785714
13532,34,1,210.31,0,-0.19389801031264994,-0.6688861906392899
13533,183,3,270.79,1,-0.5812174037378258,0.7168566793195321
13534,2,25,5870.08,3,2.430999660276485,-0.29222365900308916
13536,1,7,3448.29,0,0.6856324039817554,-0.7190796051589341
13538,43,7,1280.85,0,0.3734208731588196,-0.4363209052853889
13539,86,3,631.34,0,-0.18674412207196908,-0.14494910502020156
13544,40,2,291.41,0,-0.1233116241322131,-0.5937668629844164
13546,12,3,626.99,0,0.09455008813769322,-0.8149665608169594
13548,96,2,682.41,0,-0.30892463281649357,-0.06930199266789314
13549,26,7,918.2,0,0.4126162296892875,-0.6064973775032568
13551,319,1,91.80000000000001,1,-1.2867707016703007,1.905507347212037
13552,66,12,3740.07,0,0.8973799041618585,-0.03178616459894825
13555,74,4,4149.28,0,0.1939707474864118,-0.07829871219238066
13557,28,2,584.06,0,-0.057071641682236864,-0.689234170198181
13558,6,4,605.06,0,0.20355769777820024,-0.8530974518962643
13560,7,1,174.37,0,-0.09367885395883732,-0.9148959270002999
13561,216,1,141.85999999999999,1,-0.8912943575804412,0.9754374282550141
13562,82,3,1799.33,0,-0.0894055543949978,-0.12866312029736748
13563,84,2,777.53,0,-0.25657223493808057,-0.1736468234174122
13564,144,3,1749.02,0,-0.3288778300337383,0.4302779932063826
13565,19,2,240.22,0,-0.046997073250755306,-0.7861520866414501
13566,41,2,874.71,0,-0.08610742103283643,-0.5585001616405105
13568,173,1,192.85,1,-0.7240769872602753,0.588508188588507
13569,17,2,373.75,0,-0.029998273814786994,-0.7982541894024633
13570,243,1,239.49,1,-0.9871763241796861,1.224219677282053
13571,13,12,2092.32,0,0.9832193724349046,-0.5855777781412658
13572,206,1,1384.25,1,-0.7658925724359347,0.9407572585847097
13573,50,2,294.4,0,-0.16115546833745217,-0.5031160039962469
13575,23,5,732.0699999999999,0,0.23551237607415185,-0.6763466782628366
13576,10,18,6717.34,3,1.846105125325734,-0.30188448488631053
13577,25,4,1687.6000000000001,0,0.20736426284180276,-0.6324639124265028
13579,15,2,467.04,0,-0.01582859604722205,-0.8121647847827179
13581,309,1,118.0,1,-1.2468746193561973,1.8161683644553697
13583,156,1,781.03,1,-0.6180323823210618,0.46106454532574187
13584,307,1,142.4,1,-1.2375483360154789,1.7991616692605141
13587,64,1,712.4,0,-0.27276014737361964,-0.3747714894103594
13588,16,9,2478.95,0,0.735834675794734,-0.5925404226759947
13589,15,2,379.65,0,-0.021972655257007468,-0.8160923237985109
13590,11,6,1981.92,0,0.4567664463062685,-0.7116302820745611
13591,65,3,1117.13,0,-0.07267654550713126,-0.3132010193660953
13592,36,4,247.95999999999998,0,0.0642891728873239,-0.5975970343036671
13593,108,5,2037.0800000000002,0,0.003803168055279091,0.1516940255500798
13594,53,1,396.97,0,-0.25307736772144207,-0.4885158809837932
13596,6,2,697.04,0,0.03459048476488961,-0.8832928054847965
13598,47,1,180.17000000000002,0,-0.24548731699941004,-0.5525693378302889
13599,1,21,5153.67,3,2.0335690428950044,-0.4021310365792999
13600,312,1,219.52,1,-1.2511533514040578,1.847885887381093
13601,45,2,693.32,0,-0.11408188736669864,-0.5304457184770721
13602,65,1,428.89,0,-0.29649806538231144,-0.37846153476835886
13603,26,1,164.34,0,-0.16668673872742681,-0.7433653890465577
13606,29,3,280.53999999999996,0,0.005500602008199774,-0.6766589284674837
13607,40,1,678.01,0,-0.1838482343298512,-0.5935566205182495
13610,12,7,1131.88,0,0.48091494312255556,-0.7236171026268619
13611,89,3,1171.8,0,-0.16016264872398073,-0.09350445112306063
13614,24,4,1610.46,0,0.20574624820363432,-0.6449824372257951
13615,319,1,417.69,1,-1.2638586126912759,1.9201537105242785
13617,40,3,544.18,0,-0.01782333597416186,-0.5652421172307923
13618,174,1,177.34,1,-0.7289728424674738,0.5968627759829107
13621,117,1,213.85,0,-0.509497822328923,0.08255969399582738
13623,31,5,747.78,0,0.20617363874126762,-0.6032274447327618
13626,253,1,257.23,1,-1.0239831518687983,1.3155334404982
13627,59,5,1638.47,0,0.1622433046937919,-0.30975132210008527
13629,23,11,7792.36,0,1.2581965016297505,-0.2560509304182737
13630,5,7,2031.78,0,0.5708213383666233,-0.7465347396266458
13631,100,11,3070.42,0,0.6331985623062687,0.22870942722816376
13632,25,5,2121.27,0,0.32557094339086196,-0.5958090395650064
13634,33,5,1575.16,0,0.2567327742552354,-0.5479394910086448
13635,68,1,1071.03,0,-0.262767857162473,-0.3224471112508286
13636,37,5,949.12,0,0.19749665409792552,-0.5398688014025054
13637,52,3,810.5,0,-0.044764259304172965,-0.4446532116229575
13638,16,1,122.64,0,-0.1315644476977318,-0.8357559783848971
13639,74,1,1033.34,0,-0.28825013386343046,-0.2698311118265682
13642,216,1,354.8,1,-0.876323354397792,0.9850075181740319
13643,31,3,519.44,0,0.014685942307903597,-0.6478188310199872
13644,16,4,2624.26,0,0.3074659261140011,-0.6718327533494273
13645,120,1,252.1,0,-0.5182248279344345,0.11143369485347424
13647,10,4,1678.1200000000001,0,0.26377884965826787,-0.7686646894930789
13649,257,2,346.6,1,-0.9452045214259568,1.3729211478600976
13650,17,6,1836.34,0,0.42369883320362034,-0.6638631461863336
13651,35,2,94.2,0,-0.1181496808400199,-0.6478882450872199
13652,46,3,1095.08,0,-0.0019240837783622209,-0.48617331783736406
13654,43,6,2707.33,0,0.38599427887915466,-0.38937569003351646
13655,114,2,932.97,0,-0.3598060177831459,0.10488850488756098
13656,165,2,379.65,1,-0.5927835516066645,0.5416548827443856
13657,11,2,382.14,0,-0.006575968905186835,-0.8521870087507736
13658,10,5,2639.17,0,0.4190636163276685,-0.708307956851872
13659,206,2,1573.2,1,-0.6648912262480001,0.9664137638075191
13662,86,3,897.76,0,-0.16801314307355925,-0.1329754816698461
13663,179,1,189.47,1,-0.7471470580854146,0.642666170661032
13666,60,3,84.65,0,-0.12623926563360688,-0.4048616566894205
13667,149,1,305.02,1,-0.6248609968874514,0.3763098536604385
13668,3,21,6363.59,3,2.111023113871969,-0.32965071788091316
13669,51,2,218.55,0,-0.17029359992316606,-0.49747325667751485
13670,75,1,349.7,0,-0.3401196734719785,-0.29150406353986286
13672,301,2,186.39000000000001,1,-1.1239061413754403,1.7639933982970242
13673,19,2,396.92,0,-0.03598009100824041,-0.779109571894056
13675,151,2,486.82000000000005,1,-0.5319731520129004,0.4197483149548908
13678,152,1,232.6,1,-0.6413687901431168,0.40021005038857616
13680,1,4,3722.42,0,0.44175447726421985,-0.7582532430209591
13681,18,4,827.83,0,0.1735549392429465,-0.7344657991106951
13682,187,1,59.5,1,-0.7867280032874092,0.7092381575516663
13684,286,1,67.23,1,-1.1629197279175278,1.6056987206280977
13685,3,7,3119.44,0,0.6549013966861317,-0.7157557026561275
13686,183,1,72.0,1,-0.7706275518287118,0.6735933486212377
13689,63,1,910.0,0,-0.2550622353920781,-0.37494246793205754
13690,59,1,172.25,0,-0.2917090138468894,-0.44430550717028655
13692,25,3,1488.32,0,0.10563665356155694,-0.658584675322194
13694,4,50,65039.62,3,8.776299348012,2.8142308701337404
13695,31,15,2504.13,0,1.2068258294936767,-0.35264650762027433
13697,39,1,151.29999999999998,0,-0.21707380931752449,-0.6262800167596982
13699,155,1,308.58000000000004,1,-0.6474431426534775,0.43077973779005946
13700,26,10,2265.12,0,0.770464029184288,-0.4944694414200258
13703,318,1,99.5,1,-1.2824239379201157,1.8968017576467515
13704,5,9,2308.06,0,0.7656795142429111,-0.699788802241845
13705,8,3,711.86,0,0.11573859961483857,-0.8473588694776438
13706,303,1,330.79,1,-1.2090817262502345,1.7714218247137432
13707,267,2,806.41,1,-0.950931085299188,1.4841027125719717
13708,271,1,296.88,1,-1.0896928184229988,1.4802450817334698
13709,4,13,6328.05,0,1.4029831145822769,-0.459513049602932
13710,32,1,180.48,0,-0.18838443244105457,-0.6883301262601262
13711,219,2,252.06,1,-0.8072458429225505,1.0247096431711749
13712,247,1,228.84,1,-1.0031467091600896,1.2599476301326007
13715,281,5,1079.34,1,-0.7218671300163831,1.6745857543638076
13716,269,1,138.28,1,-1.093232570502703,1.455013879845742
13717,32,6,1445.01,0,0.33910481656825037,-0.5456758364835289
13718,246,2,306.55,1,-0.9061608191832001,1.2715530658663532
13719,15,5,1041.68,0,0.28772312784950543,-0.7348451657965986
13720,117,4,799.9,0,-0.2051439046390425,0.1603921087271143
13721,36,1,524.14,0,-0.17944462611102113,-0.6366785397136681
13722,132,3,2375.41,0,-0.23917385489954432,0.349809849182122
13723,217,1,199.85000000000002,1,-0.8910227067581257,0.9870953011244238
13725,50,8,1980.56,0,0.48369397451893437,-0.324347950978821
13726,39,2,1079.6599999999999,0,-0.06408735247267915,-0.5673924596583275
13727,29,2,333.48,0,-0.07849437637729736,-0.6914442537780587
13728,37,6,1016.14,0,0.28992556477322545,-0.5196921546554442
13730,136,2,752.6,0,-0.45620607935039414,0.29591845434886127
13731,219,2,610.59,1,-0.7820389594291947,1.0408229348902762
13732,28,1,491.86,0,-0.15127086258642328,-0.7105424731120537
13735,25,4,2885.2400000000002,0,0.29156578557904295,-0.578638785674308
13736,5,2,731.9,0,0.04084676502883783,-0.8907777524174129
13737,200,1,339.59999999999997,1,-0.8165055130953063,0.8394980210513597
13739,18,1,216.9,0,-0.1325481968144757,-0.8134163872109365
13740,241,1,350.75,1,-0.9717432439175585,1.2111167014934427
13741,72,3,668.4300000000001,0,-0.13086078128838644,-0.27000525438913076
13742,17,12,3131.02,0,1.0410248031289302,-0.5026892455193211
13743,3,7,1341.6,0,0.5299082141077482,-0.7956565604640848
13744,95,2,1156.36,0,-0.27179760122602425,-0.05705306723016356
13745,162,1,300.04,1,-0.6746813994694145,0.49375746378306057
13747,374,1,79.6,1,-1.4969257660265363,2.4027996891649073
13748,96,5,948.25,0,-0.0270834648641733,-0.005860666942751907
13750,54,5,1647.26,0,0.18188832610952096,-0.35461451634096675
13751,288,1,296.25,1,-1.1544290129181178,1.634094784599498
13752,124,6,1186.28,0,-0.029182857478806827,0.27544776923083075
13753,288,1,741.26,1,-1.1231420488610562,1.6540947175142255
13754,152,2,282.59999999999997,1,-0.5501364910681206,0.41962177307054066
13755,4,9,2161.35,0,0.7591702969588475,-0.7154339878642147
13756,2,14,5189.52,3,1.4182651923942033,-0.5116203221321382
13758,12,7,3190.55,0,0.6256522171059514,-0.6310949977448098
13759,33,2,659.4100000000001,0,-0.07080109905275084,-0.6405895005849591
13760,54,2,286.79,0,-0.17691212245622676,-0.4672514254607465
13761,50,2,1070.65,0,-0.10658027710738081,-0.46822926454082536
13762,219,1,306.72,1,-0.8911198946363367,1.010001619234981
13763,63,1,1714.96,0,-0.19846855303129454,-0.33876542472170496
13764,71,3,1521.76,0,-0.0670609818410869,-0.24070598278122676
13767,2,37,17220.36,3,4.281598633107919,0.423863187006997
13769,2,10,2796.51,0,0.8991537866005522,-0.6878269146224878
13771,64,4,2634.45,0,0.1255228595057944,-0.236895681555152
13772,34,3,1132.13,0,0.04634563280571232,-0.5931279688254354
13774,82,1,345.0,0,-0.3670879544627002,-0.22835375773428995
13777,1,33,25977.16,3,4.5501934550985785,0.7397070610591209
13778,103,1,178.7,0,-0.45869340175720563,-0.04574311309710779
13780,7,2,360.01,0,0.007089778692257838,-0.8893881819805146
13781,251,1,127.84,1,-1.0254692597155486,1.2916150136951647
13782,13,6,912.0,0,0.3739336200542918,-0.7416120362651258
13784,10,11,2462.79,0,0.932964941085946,-0.6132474049040769
13786,367,1,230.39999999999998,1,-1.4596857485608214,2.346215505915775
13787,76,2,309.04,0,-0.25906674087109227,-0.26711519432671516
13790,4,1,348.8,0,-0.06999912478384243,-0.9342115230304052
13791,128,2,1516.0,0,-0.3720910750426166,0.2578144962804464
13792,66,2,195.55,0,-0.228991732261245,-0.36273221719227483
13798,1,57,37153.85,3,7.441191840103819,1.653967387271693
13799,117,2,688.86,0,-0.38838468328652903,0.12107249640204149
13800,310,1,558.32,1,-1.2197227973738263,1.8450091643405497
13801,67,1,324.8,0,-0.3114270501582948,-0.36503632011096226
13802,139,3,4599.42,0,-0.10944999489654954,0.5131243096951896
13803,255,1,277.07,1,-1.0301990887231807,1.3345283989503927
13804,31,7,2635.79,0,0.5143464335692371,-0.4840460747135176
13805,52,2,924.6,0,-0.12445931022347859,-0.4566898438770512
13806,64,1,256.38,0,-0.30482118274204106,-0.3952662410064449
13807,367,1,112.6,1,-1.4679678194489405,2.3409212606238605
13808,6,5,1747.66,0,0.37160655587152286,-0.7845813794184948
13809,305,1,155.05,1,-1.229048150577438,1.7816268978162528
13810,29,3,1499.01,0,0.09116660298482465,-0.6218976461174063
13811,184,3,814.5,1,-0.5467966232739385,0.7503441007728869
13812,42,3,539.0,0,-0.025798334064713536,-0.5473716241198874
13813,40,4,1366.8600000000001,0,0.12773316118090067,-0.5111041003879064
13814,92,2,1579.12,0,-0.2306587322917204,-0.06520805262070065
13815,22,4,4027.36,0,0.3832801257703699,-0.5544638195097377
13816,24,2,571.6700000000001,0,-0.042721111653125934,-0.7259976019241593
13817,29,2,382.98,0,-0.07501421925537977,-0.6892195921316261
13819,302,3,1140.35,1,-0.97292525167149,1.8330831355258257
13821,145,2,385.64,1,-0.5162542979285227,0.3608911284025474
13822,6,2,632.0,0,0.030017769225303345,-0.8862158760602304
13823,19,2,957.66,0,0.0034434100936600242,-0.7539084249926286
13824,33,5,1698.94,0,0.26543527624616386,-0.5423764886127774
13826,176,1,189.5,1,-0.7357287309722871,0.6155125748099599
13827,58,3,412.05,0,-0.0956102023344838,-0.4082507260485367
13828,22,1,209.49,0,-0.14829078969235354,-0.7775428201435312
13831,16,6,2202.99,0,0.453282009053044,-0.6564365681155178
13832,19,1,52.199999999999996,0,-0.1479330346685204,-0.8117667951909021
13833,159,1,384.8,1,-0.6573060276504268,0.4704118594734478
13835,25,4,834.57,0,0.14739096123151255,-0.6708013492801689
13837,212,2,271.24,1,-0.7792595280909124,0.9622101070755079
13838,6,4,691.73,0,0.20965113652075776,-0.8492022715953286
13841,253,1,85.0,1,-1.0360919894669371,1.3077929662484
13842,59,9,3385.62,0,0.635946745259934,-0.16257139568983678
13844,11,1,361.62,0,-0.09573564107201869,-0.8702738218299737
13845,65,1,312.98,0,-0.3046472575439573,-0.38367083843377325
13846,25,3,865.0600000000001,0,0.061817608555367845,-0.6865956372970553
13848,92,3,1255.0,0,-0.165729390437973,-0.06261027771981484
13849,52,2,1537.95,0,-0.08133699970371784,-0.42912426365807166
13850,129,1,1595.48,0,-0.45802553273679447,0.25327359719725473
13851,96,3,2651.46,0,-0.08277121202804376,0.03635694077339745
13853,57,1,1090.14,0,-0.21956483986249112,-0.42115638550713935
13854,9,25,8109.5199999999995,3,2.5618083450146556,-0.12821573325356803
13856,169,3,388.5,1,-0.519665976748809,0.5954238071614192
13858,57,1,216.17,0,-0.28101035339465924,-0.4604349216512358
13859,326,1,201.16,1,-1.3057198569776702,1.9737838127629053
13860,1,5,1245.9,0,0.3553567445883625,-0.8523900484792997
13862,18,8,2209.36,0,0.621553025325947,-0.6037178078755723
13863,248,1,305.78,1,-1.0015427557628178,1.2724571663999884
13865,58,4,501.56,0,-0.0016001051203571063,-0.38706331888878315
13866,74,1,145.67000000000002,0,-0.35065884239701817,-0.30972536240614196
13867,31,3,1015.29,0,0.049547273800890246,-0.625534013295065
13868,7,2,3192.54,0,0.20623421207701026,-0.7620867505993032
13869,123,4,3104.95,0,-0.06591702384906613,0.3182970743243787
13870,2,8,2770.94,0,0.7219220792502434,-0.7233052778380535
13871,23,13,6403.25,0,1.335967427621789,-0.28415204877796835
13873,120,3,389.6,0,-0.33312374711632287,0.1519424899495492
13874,358,1,540.45,1,-1.4036386560798308,2.2786851451085837
13875,54,5,1786.79,0,0.1916981508210596,-0.348343667057598
13876,64,1,122.7,0,-0.31421971615735306,-0.4012741757315989
13877,86,1,117.24,0,-0.39832251949844766,-0.2023833056929745
13878,55,1,1281.53,0,-0.19849812343512585,-0.4306581059881002
13880,21,13,3219.77,0,1.119759843724992,-0.44532940260632864
13881,4,20,17159.52,3,2.7785215812116055,0.14743414669071406
13882,3,5,1191.13,0,0.34389526181748986,-0.8367482618541847
13883,11,5,2674.48,0,0.4177407224323053,-0.697669383500464
13884,7,5,787.6,0,0.3003029752197331,-0.8186773810773837
13885,189,2,506.8,1,-0.6751738611225728,0.764608894949712
13886,71,1,243.56,0,-0.33236035011316617,-0.33248086959620604
13887,204,1,349.55,1,-0.8310275902633562,0.8761517926880996
13888,120,2,605.63,0,-0.40565248661265757,0.14448686298072586
13889,93,1,416.90000000000003,0,-0.40389240409266747,-0.12555425203470966
13890,1,10,1883.8100000000002,0,0.8387907197444148,-0.7378977280135639
13892,27,4,632.97,0,0.1256064184563739,-0.6617584933529469
13893,298,1,821.1,1,-1.1555828612517627,1.7481994198868063
13894,24,3,564.62,0,0.04450021845610448,-0.7091498579680328
13895,28,4,2593.07,0,0.25960820388819794,-0.5646147383765457
13897,50,1,311.16,0,-0.24769412520115092,-0.5195273547283964
13898,326,1,155.93,1,-1.3088998066064448,1.9717510562726395
13899,16,2,388.52,0,-0.025154445198906,-0.8066420343649148
13900,183,3,740.95,1,-0.5481622386380122,0.7379869201212854
13901,72,5,2867.2,0,0.19916036964477726,-0.13685750349624165
13904,37,2,332.64,0,-0.10899668139437832,-0.6190688212631044
13908,80,4,2369.55,0,0.04601225032756894,-0.1039746233651222
13911,57,9,2580.91,0,0.5869814514016,-0.21684049932254698
13914,12,2,626.45,0,0.00679513393643543,-0.8321554195588723
13917,50,2,272.04,0,-0.16272751506969615,-0.5041209218632011
13918,50,2,1212.8400000000001,0,-0.09658343789191691,-0.46183886778312305
13919,59,2,384.81,0,-0.18904773817110695,-0.41758790575611804
13922,352,1,172.25,1,-1.406692964716553,2.207827369610171
13923,54,1,351.13,0,-0.2601056101106156,-0.48152440445274913
13924,2,6,1838.8500000000001,0,0.4809563914118388,-0.7995250607652182
13925,93,4,678.25,0,-0.12236691099847667,-0.062314718850830716
13926,23,1,223.85000000000002,0,-0.15108659857163945,-0.7678457955091487
13927,75,1,348.99,0,-0.3401695908771616,-0.2915359728281248
13928,11,4,464.57,0,0.17465334923203588,-0.8141532059146793
13929,169,2,842.65,1,-0.575453402833608,0.5986699262784251
13930,58,2,337.34,0,-0.18857976772225934,-0.42877298184733653
13931,96,2,1237.53,0,-0.26989625258378863,-0.04435342351298988
13932,295,1,307.4,1,-1.180282940567781,1.6979574315585244
13933,109,2,608.7900000000001,0,-0.36357085327418254,0.045060753305008895
13934,264,1,922.1,1,-1.019098131426372,1.444982595015663
13936,180,1,376.58,1,-0.7377974701402306,0.6601270397281669
13937,169,1,158.85,1,-0.711245774310046,0.5507735459902174
13938,35,1,71.66,0,-0.20745137153990775,-0.6660658423386582
13939,23,3,568.55,0,0.048581927815387775,-0.7180248813597231
13940,17,4,839.14,0,0.17815550839131572,-0.7430091456750991
13941,22,5,5112.96,0,0.5473215302081511,-0.48850947862483013
13946,79,3,561.5699999999999,0,-0.16501154412911015,-0.2114462906805187
13947,65,1,90.6,0,-0.32028195129692766,-0.39366518705869646
13948,361,1,102.0,1,-1.445880629362476,2.2861349801711914
13949,3,6,2427.32,0,0.5185240775883937,-0.764026005871574
13950,11,4,745.06,0,0.19437353652752407,-0.8015472393448227
13951,176,3,674.45,1,-0.5261997594064933,0.6716366969576114
13952,218,2,3251.071,1,-0.5925913563335689,1.1504415254089642
13953,7,7,3515.68,0,0.6675379032478908,-0.6617410310719031
13954,2,2,439.92,0,0.03173497737083093,-0.931055054276057
13955,154,2,322.96,1,-0.5549097446065081,0.4395389548961636
13956,5,5,1026.42,0,0.32470431492573587,-0.8260474712171263
13959,79,3,598.2,0,-0.1624362278588911,-0.20980004106215852
13960,21,2,230.22,0,-0.055310947246915876,-0.7684982171494504
13962,22,2,169.55,0,-0.063381830648575,-0.7621732402591456
13963,308,4,664.54,1,-0.941493093829783,1.8831734466652483
13967,146,1,80.7,1,-0.6292158667501261,0.3390733721451811
13969,7,18,9053.94,3,2.0217988206481343,-0.22402641077364097
13971,19,8,2758.26,0,0.6563386949911022,-0.5699971340192883
13972,71,2,190.25,0,-0.24839138502332778,-0.3177121730696549
